monthly_income_amt,education_level_cd,gender_cd,age,marital_status_cd,job_position_cd,car_own_flg,work_exp_cd,accnt_cnt,credit_amt_max,credit_card_sum,accnt_open_due_cnt,wrst_delqbalance_max,cred_av
50.0,SCH,F,60,WID,SPC,0,2,5.0,425.4,30.0,0.0,0.0,304.279
25.0,GRD,F,52,DIV,DIR,0,2,25.0,963.24,635.0,0.0,1.244,167.643
40.0,SCH,M,46,UNM,WRK,0,0,1.0,11.0,11.0,0.0,0.0,11.0
70.0,SCH,M,44,MAR,BIU,1,0,12.0,300.48,50.0,1.0,2.048,106.237
23.0,UGR,F,51,MAR,SPC,0,2,8.0,100.0,144.0,0.0,0.14,43.504
75.0,GRD,M,35,MAR,WRK,0,0,10.0,520.23,3.0,1.0,39.546,72.039
60.0,GRD,F,54,DIV,SPC,0,0,12.0,207.04,96.0,0.0,1.656,54.762
8.0,SCH,M,45,UNM,PNA,0,0,4.0,55.83,0.0,0.0,0.947,26.955
32.0,SCH,M,21,UNM,SPC,0,0,2.0,10.5,0.0,0.0,0.0,10.5
55.0,SCH,F,47,MAR,WRK,0,0,2.0,40.0,0.0,0.0,4.196,35.0
40.0,SCH,M,24,UNM,BIS,0,0,54.0,28.0,71.53,2.0,13.0,7.688
450.0,GRD,M,32,UNM,BIS,1,0,1.0,0.0,0.0,0.0,0.0,15.0
25.0,GRD,F,32,MAR,SPC,0,0,7.0,90.0,105.0,0.0,0.0,38.608
70.0,UGR,M,42,MAR,UMN,0,2,16.0,750.0,168.0,0.0,13.47,234.655
35.0,GRD,F,33,UNM,SPC,0,1,9.0,69.2,5.0,0.0,3.399,20.527
80.0,GRD,M,29,DIV,SPC,0,1,3.0,1193.0,0.0,0.0,31.525,529.342
35.0,GRD,M,31,UNM,SPC,0,1,8.0,393.0,133.0,0.0,0.0,101.805
30.0,GRD,F,21,UNM,WOI,0,0,5.0,27.55,27.55,0.0,0.0,19.41
30.0,UGR,F,55,UNM,SPC,0,2,9.0,306.96,10.0,0.0,4.328,99.19
46.0,SCH,M,25,MAR,WRK,0,0,5.0,314.14,0.0,0.0,33.56,92.428
60.0,SCH,M,63,CIV,WRK,0,0,55.0,200.0,65.0,0.0,10.575,13.204
100.0,SCH,M,39,UNM,BIS,0,0,3.0,42.32,42.32,0.0,14.0,24.323
28.0,SCH,F,32,CIV,BIS,0,0,1.0,68.79,0.0,0.0,0.0,68.79
25.0,GRD,M,24,UNM,SPC,0,0,1.0,22.25,0.0,0.0,0.01,22.25
30.0,SCH,F,26,UNM,SPC,0,0,2.0,15.0,0.0,0.0,19.146,10.0
40.0,GRD,F,30,UNM,SPC,0,2,9.0,299.0,34.37,0.0,57.245,57.834
40.0,UGR,F,21,CIV,NOR,1,0,1.0,15.0,0.0,0.0,0.0,15.0
40.0,GRD,M,35,MAR,SPC,0,2,21.0,450.0,0.0,0.0,2.268,82.906
35.0,SCH,M,53,MAR,ATP,0,2,6.0,113.5,0.0,1.0,6.581,93.06
28.0,SCH,F,25,UNM,SPC,0,1,2.0,11.23,11.23,1.0,3.698,8.44
42.0,GRD,F,38,MAR,SPC,0,2,24.0,1500.0,70.5,0.0,6.399,138.911
30.0,UGR,F,29,UNM,SPC,0,0,7.0,141.31,25.0,0.0,6.274,54.812
25.0,GRD,F,35,MAR,SPC,0,0,2.0,700.0,15.0,0.0,0.0,357.5
24.0,UGR,F,51,UNM,SPC,0,2,3.0,80.0,80.0,0.0,5.212,35.283
50.0,GRD,M,32,MAR,UMN,0,0,6.0,275.0,0.0,0.0,0.0,92.66
15.0,UGR,F,62,MAR,SPC,0,2,10.0,140.0,10.0,0.0,0.0,43.713
14.0,GRD,M,62,MAR,SPC,0,1,13.0,120.0,42.0,1.0,2.766,56.391
80.0,SCH,M,57,MAR,SPC,0,2,6.0,765.68,0.0,0.0,9.844,208.374
65.0,UGR,M,27,MAR,SPC,0,0,4.0,300.0,0.0,0.0,1.924,81.2
20.0,SCH,M,29,UNM,UMN,0,2,2.0,1.0,0.0,0.0,0.0,2.5
90.0,SCH,M,37,MAR,NOR,0,0,3.0,85.0,85.0,0.0,22.852,36.377
12.0,UGR,F,23,UNM,SPC,0,0,11.0,30.0,0.0,0.0,0.0,9.061
25.0,SCH,F,56,DIV,PNA,0,0,2.0,17.28,5.0,0.0,0.0,11.14
30.0,GRD,F,29,DIV,UMN,0,2,30.0,113.0,54.0,0.0,0.776,22.746
40.0,GRD,F,30,MAR,UMN,0,0,6.0,1696.0,47.0,0.0,0.0,304.8
60.0,GRD,M,47,MAR,BIS,0,0,4.0,190.0,0.0,0.0,0.0,90.102
25.0,SCH,F,40,UNM,SPC,0,0,3.0,6.4,5.0,0.0,0.0,5.467
19.0,UGR,F,46,WID,SPC,0,1,2.0,50.0,0.0,0.0,33.705,50.0
65.0,GRD,M,25,MAR,SPC,0,0,4.0,50.0,60.0,0.0,9.88,15.835
28.0,SCH,F,44,UNM,WRK,0,2,6.0,54.03,30.0,1.0,2.168,28.52
27.0,UGR,M,22,UNM,SPC,0,1,1.0,80.0,0.0,0.0,0.0,80.0
23.0,GRD,M,28,UNM,UMN,0,0,1.0,45.0,45.0,0.0,0.0,45.0
14.0,SCH,F,55,UNM,WRK,0,2,9.0,85.0,10.0,0.0,12.123,30.442
17.0,GRD,F,28,MAR,SPC,0,1,4.0,259.32,100.0,0.0,15.448,145.452
35.0,GRD,M,35,MAR,SPC,0,2,3.0,30.69,0.0,0.0,2.754,25.807
45.0,GRD,M,43,MAR,INP,0,2,23.0,799.79,208.5,0.0,2.078,192.228
40.0,UGR,M,28,UNM,SPC,0,0,7.0,46.75,25.0,0.0,0.0,26.107
35.0,GRD,F,25,UNM,SPC,0,1,1.0,26.0,0.0,0.0,2.785,26.0
38.0,SCH,M,29,MAR,SPC,0,1,4.0,100.0,0.0,0.0,0.0,37.495
50.0,SCH,M,47,MAR,WRK,0,1,6.0,300.0,197.0,0.0,11.738,159.323
48.0,GRD,M,24,MAR,SPC,0,0,4.0,112.11,15.0,0.0,0.0,59.462
100.0,UGR,M,33,MAR,UNK,1,1,9.0,703.0,68.0,0.0,25.243,188.1
8.0,SCH,M,52,CIV,PNI,0,0,2.0,17.3,0.0,0.0,0.714,11.1
25.0,UGR,M,45,UNM,SPC,0,0,10.0,22.49,0.0,0.0,1.785,4.949
100.0,GRD,M,35,MAR,SPC,1,0,10.0,630.0,265.0,0.0,5.47,186.762
40.0,SCH,M,31,UNM,BIU,0,0,5.0,246.22,57.0,0.0,34.684,76.368
30.0,UGR,M,35,MAR,SPC,0,0,2.0,19.49,0.0,0.0,0.0,13.06
100.0,GRD,M,41,MAR,BIS,1,0,9.0,1021.68,40.0,0.0,0.0,416.116
30.0,UGR,M,37,MAR,SPC,0,2,12.0,71.19,51.0,0.0,0.0,26.026
30.0,SCH,M,46,DIV,WRK,0,2,4.0,6.79,0.0,0.0,7.576,5.625
11.0,GRD,F,61,DIV,PNA,0,0,23.0,47.5,33.0,0.0,3.834,9.613
30.0,SCH,F,49,MAR,SPC,0,2,20.0,220.69,93.5,1.0,9.379,57.653
30.0,SCH,F,40,CIV,WRK,0,0,5.0,21.13,0.0,0.0,0.0,11.744
27.5,GRD,F,41,MAR,NOR,0,0,9.0,18.67,12.0,0.0,0.88,12.534
32.0,SCH,M,24,MAR,SPC,0,1,7.0,124.0,0.0,0.0,0.0,34.847
35.0,UGR,M,49,MAR,SPC,0,1,5.0,17.65,0.0,0.0,0.706,7.42
22.5,SCH,F,39,MAR,BIS,0,0,1.0,1400.0,0.0,0.0,0.58,1399.996
70.0,GRD,M,24,MAR,SPC,0,0,3.0,132.26,0.0,0.0,4.775,71.443
34.0,SCH,M,22,UNM,UMN,0,0,1.0,14.14,0.0,0.0,0.0,14.14
30.0,UGR,M,29,MAR,SPC,0,1,3.0,80.0,80.0,0.0,1.724,34.453
25.0,GRD,M,59,WID,UMN,1,0,11.0,591.96,53.0,0.0,24.725,111.604
15.0,SCH,M,28,UNM,WRK,0,0,4.0,10.92,0.0,0.0,12.67,8.125
45.0,GRD,F,26,UNM,SPC,0,0,40.0,177.9,29.51,0.0,5.44,34.886
20.0,SCH,F,31,MAR,SPC,1,1,6.0,1200.0,0.0,0.0,0.0,266.575
30.0,SCH,F,41,UNM,SPC,0,1,8.0,2500.0,20.0,0.0,0.0,352.167
50.0,UGR,F,38,MAR,SPC,0,2,6.0,212.67,150.0,0.0,5.455,102.006
40.0,SCH,M,41,MAR,SPC,0,0,4.0,22.0,0.0,0.0,0.624,11.618
17.0,SCH,M,30,MAR,WRK,1,1,4.0,54.96,0.0,0.0,172.017,34.355
25.0,SCH,F,26,MAR,BIS,0,0,2.0,40.0,18.0,0.0,3.401,29.0
70.0,GRD,M,55,MAR,WRK,1,0,5.0,1000.0,1040.0,1.0,107.136,531.001
25.0,UGR,M,22,UNM,SPC,0,0,1.0,51.7,0.0,0.0,0.0,51.7
38.9,GRD,M,44,MAR,SPC,0,0,2.0,105.0,0.0,0.0,0.0,87.415
25.0,GRD,F,25,UNM,SPC,0,1,11.0,31.76,0.0,0.0,10.154,7.026
25.0,SCH,M,59,UNM,WRK,0,2,4.0,458.1,180.0,0.0,1.404,260.349
15.0,SCH,F,24,UNM,SPC,0,0,4.0,34.41,0.0,0.0,0.0,24.54
30.0,SCH,M,54,UNM,SPC,0,1,2.0,125.0,125.0,0.0,4.5,70.0
32.0,UGR,M,25,UNM,UMN,0,1,10.0,238.8,50.0,0.0,2.36,41.735
17.6,SCH,F,42,DIV,PNA,0,0,4.0,60.0,60.0,1.0,3.534,23.81
8.5,UGR,F,52,UNM,SPC,0,0,2.0,15.0,0.0,0.0,0.0,15.0
5.0,SCH,F,32,MAR,HSK,0,0,2.0,32.5,0.0,0.0,2.577,19.945
800.0,UGR,M,27,UNM,DIR,1,1,10.0,881.05,686.0,1.0,13.946,372.116
7.8,SCH,M,26,UNM,ATP,0,0,1.0,50.0,0.0,0.0,4.178,50.0
40.0,GRD,M,31,UNM,SPC,0,0,2.0,52.59,0.0,0.0,0.0,52.59
40.0,GRD,M,35,MAR,SPC,0,2,15.0,1840.0,574.8,0.0,22.15,282.677
40.0,SCH,M,43,MAR,WRK,1,0,4.0,210.0,0.0,1.0,5.762,97.842
25.0,UGR,F,23,UNM,UMN,0,0,2.0,19.6,0.0,0.0,0.0,10.8
42.0,SCH,M,24,UNM,SPC,0,0,21.0,435.83,10.0,0.0,4.131,29.441
25.0,UGR,F,29,UNM,SPC,0,1,10.0,77.39,0.0,0.0,5.201,24.948
40.0,UGR,M,44,CIV,BIS,1,0,11.0,250.0,263.25,0.0,4.001,108.661
10.0,SCH,F,35,CIV,WRK,0,0,1.0,12.5,12.5,0.0,0.0,12.5
30.0,SCH,M,30,UNM,NOR,0,0,1.0,1.36,1.36,0.0,41.417,2.5
45.0,GRD,F,25,UNM,BIU,0,0,6.0,100.0,105.0,0.0,3.307,42.85
50.0,GRD,M,39,MAR,DIR,0,0,20.0,222.0,177.2,0.0,8.078,36.916
19.0,SCH,F,57,MAR,PNA,0,0,10.0,1500.0,120.0,0.0,8.334,254.229
60.0,GRD,M,54,MAR,UMN,1,1,10.0,1250.0,120.0,0.0,6.401,474.596
25.0,GRD,M,34,UNM,SPC,0,0,14.0,500.0,0.0,0.0,53.546,80.753
12.0,SCH,M,67,WID,PNA,1,0,7.0,198.0,38.0,0.0,2.96,56.012
70.0,GRD,M,43,MAR,UMN,1,0,2.0,37.11,0.0,0.0,7.419,33.555
35.0,GRD,M,22,UNM,SPC,0,0,2.0,24.28,0.0,0.0,0.0,24.28
35.0,SCH,F,38,MAR,SPC,0,2,17.0,150.0,92.7,0.0,3.123,30.316
35.0,GRD,M,39,MAR,SPC,0,0,15.0,995.0,105.0,0.0,22.354,143.285
45.0,SCH,M,24,MAR,ATP,0,1,9.0,55.1,0.0,0.0,0.0,25.267
8.0,GRD,F,27,MAR,SPC,0,1,6.0,425.95,100.0,0.0,2.649,184.698
26.98,SCH,M,32,CIV,SPC,0,1,15.0,165.0,31.0,1.0,4.603,26.986
30.0,SCH,M,37,MAR,SPC,0,2,14.0,1144.0,30.0,0.0,2.95,197.75
60.0,UGR,M,32,MAR,UMN,1,2,12.0,447.06,327.0,0.0,16.931,128.762
90.0,GRD,M,37,MAR,BIS,0,0,23.0,464.84,311.9,1.0,7.644,103.323
30.0,SCH,M,33,UNM,WRK,0,1,12.0,97.93,15.0,2.0,79.964,18.906
30.0,SCH,M,29,UNM,SPC,0,0,1.0,16.0,16.0,0.0,0.0,16.0
10.0,SCH,F,42,MAR,SPC,0,2,4.0,36.13,0.0,0.0,0.0,22.915
40.0,UGR,M,36,MAR,SPC,0,0,13.0,349.94,0.0,0.0,0.0,90.403
30.0,GRD,M,26,UNM,WRK,0,0,27.0,21.88,5.0,0.0,2.256,8.016
40.0,SCH,M,26,MAR,SPC,0,0,11.0,127.0,9.0,0.0,32.272,25.034
70.0,SCH,F,47,MAR,SPC,1,2,12.0,949.57,153.6,0.0,0.0,185.346
60.0,SCH,M,40,CIV,WRK,1,0,3.0,12.74,10.0,1.0,0.774,9.257
38.0,GRD,M,29,DIV,SPC,0,1,2.0,50.85,0.0,0.0,0.057,50.85
20.0,SCH,F,28,MAR,SPC,0,2,12.0,180.0,53.98,2.0,9.957,28.093
50.0,GRD,M,41,DIV,UMN,0,1,15.0,328.03,0.0,0.0,4.089,81.199
27.0,GRD,F,23,UNM,SPC,0,0,1.0,6.95,0.0,0.0,0.002,6.95
18.0,SCH,F,62,MAR,PNA,0,0,10.0,42.38,20.0,0.0,2.701,22.252
20.0,SCH,F,51,DIV,NOR,0,0,24.0,10.3,0.0,0.0,5.579,5.585
45.0,SCH,M,24,UNM,WRK,0,0,7.0,13.9,0.0,0.0,0.0,7.171
10.0,UGR,F,25,UNM,NOR,0,0,1.0,15.32,0.0,0.0,0.0,15.32
20.0,UGR,M,38,DIV,SPC,0,1,5.0,243.0,0.0,0.0,1.584,58.928
55.0,GRD,M,49,UNM,DIR,0,0,1.0,15.0,15.0,0.0,0.0,15.0
65.0,SCH,M,26,CIV,WRK,0,1,16.0,240.0,262.97,0.0,0.0,47.263
17.0,GRD,F,35,MAR,SPC,0,0,18.0,25.26,0.0,0.0,0.001,6.75
40.0,UGR,M,49,UNM,SPC,0,2,3.0,283.0,0.0,0.0,0.0,191.499
50.0,UGR,M,27,MAR,SPC,0,0,6.0,50.0,0.0,0.0,31.683,20.934
25.0,SCH,M,21,UNM,NOR,0,0,2.0,34.19,0.0,0.0,0.0,18.095
27.0,GRD,F,61,UNM,PNA,0,0,1.0,0.0,0.0,0.0,0.0,15.0
160.0,SCH,M,22,UNM,BIS,0,0,1.0,10.0,0.0,0.0,0.0,10.0
45.0,SCH,F,45,DIV,DIR,0,1,15.0,35.11,0.0,0.0,5.284,16.64
18.0,SCH,F,41,DIV,WRK,0,1,9.0,54.24,23.0,2.0,55.471,24.816
20.0,SCH,F,20,UNM,SPC,0,0,1.0,1.2,0.0,0.0,0.0,2.5
20.0,SCH,M,47,UNM,SPC,0,0,20.0,311.81,102.5,0.0,0.0,43.471
27.0,UGR,F,64,MAR,PNA,0,0,16.0,20.6,0.0,0.0,1.655,8.718
27.0,GRD,M,29,UNM,SPC,0,1,5.0,1154.19,15.0,0.0,0.15,261.249
40.0,SCH,M,28,MAR,SPC,0,0,3.0,86.36,15.0,0.0,1.5,46.173
60.0,UGR,M,30,MAR,WRK,1,1,12.0,250.0,36.51,1.0,28.662,65.624
44.0,SCH,M,49,DIV,SPC,0,2,7.0,290.0,0.0,0.0,0.0,130.038
30.0,GRD,F,49,MAR,UMN,1,2,4.0,45.0,37.0,0.0,0.0,32.495
21.0,SCH,F,50,MAR,WRK,0,0,2.0,32.34,0.0,1.0,3.154,32.34
150.0,GRD,M,33,MAR,DIR,1,0,3.0,4720.0,0.0,0.0,0.0,2013.047
27.0,SCH,F,34,UNM,SPC,0,2,4.0,50.0,30.0,0.0,0.0,28.225
30.0,SCH,M,20,MAR,SPC,0,0,1.0,20.22,0.0,0.0,0.0,20.22
9.6,GRD,M,61,UNM,PNA,0,0,2.0,330.0,330.0,0.0,0.0,199.45
0.0,SCH,M,48,MAR,NOR,0,0,1.0,0.0,0.0,0.0,1.5,15.0
18.0,SCH,F,47,MAR,SPC,0,2,9.0,107.46,0.0,1.0,3.792,31.061
15.0,UGR,M,58,MAR,SPC,0,0,15.0,364.0,38.0,0.0,9.045,74.147
47.5,SCH,M,37,MAR,UNK,0,0,1.0,1.0,0.0,0.0,0.0,2.5
15.0,SCH,M,27,UNM,SPC,0,2,8.0,2295.0,0.0,0.0,3.321,399.345
32.0,SCH,M,28,MAR,SPC,0,0,9.0,164.84,40.46,1.0,181.92,36.827
50.0,GRD,M,43,MAR,BIS,0,0,2.0,549.0,100.0,0.0,0.0,324.5
0.0,SCH,F,32,MAR,SPC,0,2,2.0,16.33,0.0,0.0,0.0,14.55
30.0,SCH,F,30,UNM,SPC,0,0,13.0,182.5,0.0,1.0,7.373,53.726
12.5,UGR,F,43,MAR,SPC,0,0,17.0,239.6,0.0,0.0,34.947,26.018
40.0,SCH,M,28,MAR,WRK,0,2,10.0,55.53,0.0,0.0,55.757,28.549
19.0,UGR,F,30,MAR,SPC,0,1,10.0,57.5,0.0,0.0,8.403,27.627
38.0,UGR,F,22,UNM,UMN,0,0,2.0,8.36,0.0,0.0,1.786,8.36
20.0,SCH,F,62,WID,PNA,0,0,4.0,390.0,50.0,1.0,7.346,160.25
24.0,SCH,M,53,DIV,WRK,0,0,4.0,50.0,50.0,0.0,1.447,24.277
20.0,GRD,F,25,MAR,SPC,0,0,3.0,155.0,0.0,0.0,0.0,71.513
20.0,GRD,F,54,DIV,SPC,0,1,7.0,160.0,160.0,0.0,0.0,39.483
40.0,UGR,F,22,UNM,UMN,0,0,3.0,255.55,50.0,0.0,0.0,180.183
300.0,GRD,F,58,UNM,DIR,1,0,4.0,1408.6,68.0,0.0,0.0,619.148
46.0,GRD,F,26,UNM,INP,0,0,5.0,56.18,56.18,0.0,2.692,36.655
25.0,SCH,M,24,UNM,SPC,0,0,2.0,25.12,0.0,0.0,0.0,19.48
10.0,UGR,F,30,MAR,SPC,0,2,1.0,47.1,0.0,0.0,0.0,47.1
35.0,SCH,F,49,MAR,SPC,0,2,5.0,250.0,0.0,0.0,0.0,105.888
40.0,SCH,M,46,UNM,UMN,0,2,17.0,342.0,37.0,0.0,2.097,63.596
25.0,SCH,M,28,MAR,WRK,0,1,10.0,31.98,0.0,0.0,1.19,14.393
17.0,SCH,F,25,UNM,WRK,0,0,1.0,28.02,0.0,1.0,35.845,28.02
35.0,SCH,M,59,UNM,PNA,0,0,4.0,131.0,56.0,0.0,0.0,58.008
28.0,GRD,F,24,UNM,SPC,0,0,2.0,70.0,70.0,0.0,2.477,49.75
30.0,UGR,F,34,DIV,SPC,0,0,8.0,147.29,120.0,1.0,5.1,50.454
30.0,SCH,F,35,UNM,WRK,0,0,5.0,81.02,40.0,1.0,65.557,50.986
18.9,SCH,F,65,WID,SPC,0,2,3.0,100.0,0.0,0.0,5.304,68.93
350.0,GRD,F,44,MAR,SPC,0,1,15.0,1125.0,30.0,1.0,19.533,99.95
22.0,GRD,F,66,WID,SPC,0,2,2.0,67.07,0.0,0.0,0.0,67.07
30.0,SCH,M,50,MAR,SPC,0,2,5.0,492.01,0.0,0.0,0.0,122.892
35.0,UGR,F,21,UNM,SPC,0,0,4.0,46.0,46.0,0.0,0.0,13.502
33.0,SCH,F,62,WID,WRP,0,1,18.0,265.0,48.0,0.0,0.005,55.672
500.0,SCH,F,35,MAR,BIS,0,0,2.0,167.33,0.0,0.0,0.0,100.59
25.0,SCH,F,43,MAR,ATP,0,1,15.0,211.0,0.0,0.0,4.741,51.41
150.0,SCH,F,54,UNM,BIS,0,0,5.0,600.0,600.0,0.0,0.0,236.84
24.0,SCH,M,36,MAR,WRK,0,0,1.0,0.0,0.0,0.0,5.998,15.0
38.0,UGR,F,22,CIV,BIS,0,0,4.0,150.0,168.0,0.0,0.0,64.347
30.0,SCH,M,25,DIV,WRK,0,0,1.0,29.94,0.0,1.0,29.939,29.94
11.0,GRD,F,59,MAR,SPC,0,0,3.0,2240.0,24.0,1.0,2.969,776.825
0.0,UGR,M,39,CIV,NOR,1,0,9.0,37.25,0.0,0.0,3.309,24.168
35.0,SCH,F,22,UNM,ATP,0,0,1.0,48.08,0.0,0.0,0.0,48.08
25.0,UGR,M,27,UNM,SPC,0,1,8.0,755.0,0.0,0.0,0.0,123.87
20.0,SCH,M,28,CIV,WRK,0,0,4.0,4.48,0.0,0.0,6.276,3.285
28.0,SCH,M,31,MAR,WRK,0,0,7.0,7.95,0.0,0.0,2.027,4.284
21.0,SCH,F,42,UNM,WRK,0,0,14.0,480.0,15.0,0.0,1.111,64.217
45.0,GRD,M,33,MAR,WRK,1,0,1.0,63.0,63.0,0.0,0.0,63.0
50.0,SCH,F,47,UNM,BIS,1,0,4.0,430.0,430.0,0.0,0.0,165.999
70.0,SCH,F,43,UNM,WRK,0,1,3.0,595.0,0.0,0.0,0.0,204.103
40.0,GRD,F,33,MAR,SPC,0,2,6.0,1275.0,120.0,0.0,0.0,278.477
17.0,GRD,F,50,DIV,SPC,0,2,5.0,73.0,73.0,0.0,2.058,66.07
30.0,SCH,F,31,MAR,WRK,0,0,5.0,100.0,45.0,1.0,5.543,37.318
17.5,GRD,F,38,MAR,BIU,0,1,2.0,45.0,30.0,0.0,0.027,37.5
7.0,SCH,F,42,MAR,SPC,0,0,2.0,27.98,0.0,0.0,2.893,22.885
60.0,SCH,F,49,WID,SPC,0,2,5.0,107.0,0.0,0.0,17.935,72.275
50.0,UGR,M,34,DIV,SPC,1,2,2.0,117.66,17.91,1.0,117.658,67.785
45.0,SCH,M,25,MAR,SPC,0,0,70.0,37.26,5.0,0.0,0.5,6.069
17.0,SCH,F,37,MAR,SPC,0,2,9.0,28.1,0.0,0.0,1.69,12.271
15.0,SCH,M,40,DIV,WRK,0,1,1.0,5.0,5.0,1.0,0.0,5.0
35.0,GRD,M,27,MAR,SPC,0,0,3.0,9.51,0.0,0.0,4.048,4.837
50.0,GRD,M,31,MAR,SPC,0,2,7.0,1200.0,0.0,0.0,0.992,263.814
50.0,SCH,M,41,MAR,BIS,0,0,4.0,31.22,0.0,0.0,3.48,23.668
20.0,SCH,M,43,DIV,WRK,1,1,16.0,301.28,105.0,0.0,0.0,42.495
20.0,SCH,M,20,UNM,WRK,0,0,3.0,2.5,0.0,0.0,4.761,2.5
27.0,SCH,M,22,UNM,SPC,0,0,1.0,3.25,0.0,0.0,0.0,3.25
35.0,UGR,F,32,MAR,SPC,1,0,6.0,109.0,68.0,0.0,2.662,34.527
40.0,UGR,M,32,MAR,SPC,1,0,2.0,300.0,0.0,0.0,7.28,161.784
45.0,GRD,F,27,UNM,UMN,0,0,9.0,572.87,97.49,0.0,12.9,171.382
50.0,SCH,M,37,MAR,INP,0,2,7.0,1941.0,0.0,1.0,20.465,487.834
28.0,SCH,F,23,CIV,SPC,0,0,1.0,1.0,0.0,0.0,0.0,2.5
25.0,UGR,F,23,CIV,SPC,0,0,3.0,50.0,0.0,0.0,0.0,37.21
53.0,SCH,F,37,CIV,SPC,0,1,6.0,30.0,0.0,0.0,5.229,15.915
20.0,SCH,F,20,UNM,PNI,0,0,2.0,5.0,0.0,0.0,8.681,5.0
25.0,UGR,F,21,UNM,ATP,0,0,1.0,23.66,23.66,0.0,2.187,23.66
40.0,UGR,M,43,MAR,SPC,0,0,4.0,72.96,0.0,0.0,0.0,34.265
115.0,UGR,F,31,CIV,INP,1,0,14.0,75.0,29.84,2.0,39.77,20.406
0.04,SCH,M,28,WID,SPC,0,0,4.0,75.0,75.0,0.0,6.364,40.373
35.0,GRD,F,37,DIV,SPC,0,1,19.0,210.0,0.0,0.0,169.917,54.185
13.0,UGR,F,52,DIV,SPC,0,0,8.0,30.67,10.0,0.0,3.007,11.137
40.0,GRD,F,42,UNM,SPC,1,1,17.0,1600.0,80.0,0.0,14.637,295.537
0.04,GRD,M,52,MAR,SPC,0,0,1.0,100.0,0.0,0.0,111.103,100.0
25.0,UGR,F,44,MAR,SPC,0,2,2.0,15.49,0.0,0.0,0.0,11.435
27.0,UGR,F,23,UNM,SPC,0,0,1.0,32.64,0.0,0.0,0.0,32.64
80.0,GRD,M,47,MAR,UMN,0,2,14.0,51.21,0.0,0.0,5.173,17.928
27.0,GRD,M,41,MAR,PNV,1,0,6.0,715.0,0.0,0.0,10.361,310.153
23.0,GRD,F,48,DIV,SPC,0,2,3.0,137.0,137.0,0.0,8.465,67.64
30.0,SCH,M,25,UNM,SPC,0,0,2.0,186.76,0.0,0.0,0.0,186.76
50.0,UGR,M,29,MAR,SPC,0,1,3.0,43.0,43.0,0.0,7.648,27.743
30.0,GRD,F,30,MAR,SPC,0,0,5.0,45.0,0.0,0.0,0.0,34.138
25.0,GRD,F,39,MAR,UMN,0,1,6.0,539.35,0.0,0.0,1.513,173.025
35.0,UGR,M,49,MAR,WRK,0,0,15.0,2165.0,200.0,1.0,91.933,279.311
15.0,SCH,M,54,MAR,BIU,0,0,9.0,159.0,0.0,0.0,0.0,70.546
65.0,GRD,F,48,MAR,UMN,0,1,9.0,360.0,140.0,0.0,4.105,82.242
20.0,UGR,F,29,MAR,SPC,0,0,5.0,34.42,0.0,0.0,1.668,18.518
65.0,SCH,M,41,MAR,SPC,0,0,23.0,313.05,173.0,0.0,3.642,47.474
22.5,SCH,M,59,MAR,WRK,0,0,3.0,59.68,0.0,0.0,2.04,37.653
45.0,SCH,M,49,UNM,SPC,0,0,2.0,70.71,0.0,0.0,0.0,70.71
30.0,SCH,M,42,UNM,SPC,0,0,11.0,30.01,0.0,0.0,3.726,20.836
39.0,SCH,F,42,MAR,ATP,0,1,6.0,300.0,0.0,0.0,20.684,58.88
20.0,SCH,M,53,MAR,WRK,0,2,9.0,250.0,183.0,0.0,0.003,134.355
50.0,UGR,M,25,UNM,SPC,0,0,9.0,556.1,90.0,0.0,0.0,119.572
30.0,SCH,M,42,UNM,SPC,0,2,2.0,556.21,0.0,0.0,0.0,288.78
40.0,GRD,M,41,MAR,SPC,0,1,15.0,479.32,266.0,1.0,7.016,76.428
30.0,GRD,M,30,UNM,SPC,0,1,3.0,84.2,15.0,0.0,2.858,36.697
25.0,UGR,F,26,MAR,SPC,0,1,6.0,27.3,0.0,0.0,12.86,14.305
55.0,SCH,M,31,UNM,UNK,1,0,11.0,873.05,0.0,0.0,8.061,144.271
400.0,GRD,M,45,UNM,BIS,0,0,2.0,400.97,50.0,0.0,0.0,225.485
15.0,UGR,F,26,MAR,SPC,0,0,2.0,3.0,0.0,0.0,2.258,3.0
25.0,GRD,M,62,MAR,BIS,1,0,2.0,44.0,0.0,0.0,0.0,38.9
65.0,GRD,F,39,MAR,SPC,0,0,2.0,269.43,170.0,0.0,0.0,219.716
50.0,SCH,M,31,CIV,BIS,1,0,1.0,3.08,0.0,0.0,1.277,3.08
20.0,GRD,F,57,UNM,SPC,0,0,1.0,0.0,0.0,0.0,0.494,15.0
22.5,SCH,F,22,UNM,SPC,0,1,2.0,14.73,0.0,0.0,1.327,12.365
45.0,SCH,M,39,MAR,INP,0,0,2.0,48.05,38.12,0.0,8.709,43.085
60.0,GRD,M,34,DIV,SPC,0,1,9.0,65.22,78.0,0.0,2.604,31.427
28.0,UGR,F,26,UNM,SPC,0,0,6.0,22.45,0.0,0.0,0.006,16.133
7.0,SCH,F,64,WID,PNA,0,0,3.0,47.3,0.0,0.0,0.994,21.183
33.0,UGR,F,20,MAR,SPC,0,1,1.0,29.35,0.0,0.0,2.846,29.35
30.0,UGR,F,24,UNM,SPC,0,0,4.0,18.83,0.0,0.0,0.0,16.25
